id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.706448,1783100000712639,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78835.974 449757.303 0, 78829.628 449757.531 0, 78830.064 449769.654 0, 78836.609 449769.418 0, 78836.31600000001 449761.248 0, 78839.458 449761.135 0, 78839.23 449754.785 0, 78835.88800000001 449754.905 0, 78835.974 449757.303 0))"
pand.706449,1783100000712641,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78847.30899999999 449760.853 0, 78847.602 449769.024 0, 78854.148 449768.788 0, 78853.713 449756.666 0, 78847.367 449756.894 0, 78847.28 449754.496 0, 78843.939 449754.616 0, 78844.167 449760.966 0, 78847.30899999999 449760.853 0))"
pand.706450,1783100000712643,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78853.713 449756.666 0, 78854.148 449768.788 0, 78860.694 449768.553 0, 78860.39999999999 449760.383 0, 78863.542 449760.27 0, 78863.314 449753.92 0, 78859.97199999999 449754.04 0, 78860.05899999999 449756.438 0, 78853.713 449756.666 0))"
pand.706451,1783100000712645,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((78869.242 449765.745 0, 78876.337 449765.49 0, 78875.90300000001 449753.368 0, 78869.008 449753.615 0, 78868.92200000001 449751.217 0, 78865.58 449751.337 0, 78865.807 449757.686 0, 78868.94899999999 449757.574 0, 78869.242 449765.745 0))"
pand.706452,1783100000712647,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78782.804 449769.636 0, 78790.12 449762.343 0, 78784.86 449757.067 0, 78777.459 449764.444 0, 78782.804 449769.636 0))"
pand.706453,1783100000712649,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78787.886 449774.735 0, 78795.20299999999 449767.443 0, 78790.12 449762.343 0, 78782.804 449769.636 0, 78787.886 449774.735 0))"
pand.706454,1783100000712651,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78787.886 449774.735 0, 78792.969 449779.835 0, 78800.28599999999 449772.542 0, 78795.20299999999 449767.443 0, 78787.886 449774.735 0))"
pand.706455,1783100000712653,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78798.052 449784.934 0, 78805.368 449777.642 0, 78800.28599999999 449772.542 0, 78792.969 449779.835 0, 78798.052 449784.934 0))"
pand.706456,1783100000712655,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78803.31200000001 449790.211 0, 78810.628 449782.918 0, 78805.368 449777.642 0, 78798.052 449784.934 0, 78803.31200000001 449790.211 0))"
pand.706457,1783100000712657,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78813.151 449797.815 0, 78819.34600000001 449789.548 0, 78813.38400000001 449785.081 0, 78807.287 449793.42 0, 78813.151 449797.815 0))"
pand.706458,1783100000712659,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78818.913 449802.133 0, 78825.10799999999 449793.866 0, 78819.34600000001 449789.548 0, 78813.151 449797.815 0, 78818.913 449802.133 0))"
pand.706459,1783100000712661,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78824.675 449806.45 0, 78830.86900000001 449798.184 0, 78825.10799999999 449793.866 0, 78818.913 449802.133 0, 78824.675 449806.45 0))"
pand.706460,1783100000712663,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78824.675 449806.45 0, 78830.436 449810.768 0, 78836.63099999999 449802.501 0, 78830.86900000001 449798.184 0, 78824.675 449806.45 0))"
pand.706461,1783100000712665,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78830.436 449810.768 0, 78836.198 449815.086 0, 78842.393 449806.819 0, 78836.63099999999 449802.501 0, 78830.436 449810.768 0))"
pand.706462,1783100000712667,2018,Bouwvergunning verleend,woonfunctie,133,133,1,"POLYGON Z ((78836.783 449814.306 0, 78836.22900000001 449815.109 0, 78842.16 449819.553 0, 78848.355 449811.287 0, 78842.393 449806.819 0, 78836.783 449814.306 0))"
pand.706463,1783100000712688,2018,Bouwvergunning verleend,woonfunctie,136,136,1,"POLYGON Z ((78833.246 449822.723 0, 78832.391 449822.083 0, 78829.003 449826.604 0, 78837.367 449832.872 0, 78840.755 449828.35 0, 78833.246 449822.723 0))"
pand.706465,1783100000712691,2018,Bouwvergunning verleend,woonfunctie,93,93,1,"POLYGON Z ((78825.94500000001 449830.685 0, 78834.38800000001 449837.012 0, 78837.367 449832.872 0, 78829.003 449826.604 0, 78825.94500000001 449830.685 0))"
pand.706467,1783100000712694,2018,Bouwvergunning verleend,woonfunctie,93,93,1,"POLYGON Z ((78822.886 449834.766 0, 78831.329 449841.093 0, 78834.38800000001 449837.012 0, 78825.94500000001 449830.685 0, 78822.886 449834.766 0))"
pand.706469,1783100000712697,2018,Bouwvergunning verleend,woonfunctie,93,93,1,"POLYGON Z ((78831.329 449841.093 0, 78822.886 449834.766 0, 78819.82799999999 449838.848 0, 78828.27099999999 449845.175 0, 78831.329 449841.093 0))"
pand.706471,1783100000712700,2018,Bouwvergunning verleend,woonfunctie,93,93,1,"POLYGON Z ((78828.27099999999 449845.175 0, 78819.82799999999 449838.848 0, 78816.77 449842.929 0, 78825.212 449849.256 0, 78828.27099999999 449845.175 0))"
pand.706474,1783100000712706,2018,Bouwvergunning verleend,woonfunctie,136,136,1,"POLYGON Z ((78873.011 449828.744 0, 78876.47100000001 449824.372 0, 78867.95699999999 449817.897 0, 78864.568 449822.418 0, 78873.011 449828.744 0))"
pand.706476,1783100000712709,2018,Bouwvergunning verleend,woonfunctie,93,93,1,"POLYGON Z ((78873.011 449828.745 0, 78864.568 449822.418 0, 78861.50999999999 449826.499 0, 78869.952 449832.826 0, 78873.011 449828.745 0))"
pand.706478,1783100000712712,2018,Bouwvergunning verleend,woonfunctie,93,93,1,"POLYGON Z ((78858.451 449830.58 0, 78866.894 449836.907 0, 78869.952 449832.826 0, 78861.50999999999 449826.499 0, 78858.451 449830.58 0))"
