id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.9941152,1930100000112490,2018,Bouw gestart,woonfunctie,170,170,1,"POLYGON Z ((82753.288 430132.075 0, 82744.485 430125.784 0, 82740.996 430130.666 0, 82749.799 430136.957 0, 82753.288 430132.075 0))"
pand.9941154,1930100000112492,2018,Bouw gestart,woonfunctie,170,170,1,"POLYGON Z ((82756.776 430127.193 0, 82747.973 430120.903 0, 82744.485 430125.784 0, 82753.288 430132.075 0, 82756.776 430127.193 0))"
pand.9941156,1930100000112494,2018,Bouw gestart,woonfunctie,205,205,1,"POLYGON Z ((82760.265 430122.312 0, 82751.461 430116.021 0, 82747.973 430120.903 0, 82756.776 430127.193 0, 82760.265 430122.312 0))"
pand.9941158,1930100000112496,2018,Bouw gestart,woonfunctie,205,205,1,"POLYGON Z ((82763.753 430117.43 0, 82754.95 430111.139 0, 82751.461 430116.021 0, 82760.265 430122.312 0, 82763.753 430117.43 0))"
pand.9941160,1930100000112498,2018,Bouw gestart,woonfunctie,205,205,1,"POLYGON Z ((82767.24099999999 430112.548 0, 82758.43799999999 430106.258 0, 82754.95 430111.139 0, 82763.753 430117.43 0, 82767.24099999999 430112.548 0))"
pand.9941162,1930100000112500,2018,Bouw gestart,woonfunctie,170,170,1,"POLYGON Z ((82770.73 430107.667 0, 82761.927 430101.376 0, 82758.43799999999 430106.258 0, 82767.24099999999 430112.548 0, 82770.73 430107.667 0))"
pand.9941164,1930100000112502,2018,Bouw gestart,woonfunctie,185,185,1,"POLYGON Z ((82774.671 430102.152 0, 82767.087 430094.155 0, 82761.927 430101.376 0, 82770.73 430107.667 0, 82774.671 430102.152 0))"
pand.10050404,518100001757234,2018,Bouw gestart,woonfunctie,149,149,1,"POLYGON Z ((86014.216 452209.89 0, 86009.709 452200.964 0, 86003.906 452203.894 0, 86008.414 452212.821 0, 86008.682 452212.686 0, 86008.90700000001 452213.132 0, 86011.344 452211.901 0, 86011.11900000001 452211.455 0, 86014.216 452209.89 0))"
pand.4737918,518100001674674,2015,Bouw gestart,woonfunctie,252,252,1,"POLYGON Z ((86596.253 451846.876 0, 86601.374 451848.273 0, 86602.69 451843.838 0, 86604.08 451844.095 0, 86607.685 451840.079 0, 86606.037 451834.466 0, 86602.227 451833.488 0, 86601.50599999999 451835.908 0, 86599.394 451835.29 0, 86596.253 451846.876 0))"
pand.4737919,518100001674677,2015,Bouw gestart,woonfunctie,253,253,1,"POLYGON Z ((86620.03599999999 451859.533 0, 86613.08100000001 451850.287 0, 86607.47900000001 451854.501 0, 86610.317 451858.273 0, 86606.073 451861.465 0, 86610.19100000001 451866.939 0, 86620.03599999999 451859.533 0))"
pand.4737920,518100001674680,2015,Bouw gestart,woonfunctie,227,227,1,"POLYGON Z ((86672.81200000001 451943.07 0, 86672.716 451935.871 0, 86671.01700000001 451932.686 0, 86663.45699999999 451935.996 0, 86663.473 451937.179 0, 86660.413 451937.22 0, 86660.493 451943.234 0, 86672.81200000001 451943.07 0))"
pand.4737971,518100001675075,2015,Bouw gestart,woonfunctie,231,231,1,"POLYGON Z ((86586.149 451844.293 0, 86588.511 451842.822 0, 86584.186 451835.876 0, 86579.673 451838.687 0, 86580.424 451839.867 0, 86576.43700000001 451842.35 0, 86582.57000000001 451852.198 0, 86588.696 451848.383 0, 86586.149 451844.293 0))"
pand.4737972,518100001675096,2015,Bouw gestart,woonfunctie,216,216,1,"POLYGON Z ((86675.87 451956.23 0, 86675.774 451949.03 0, 86663.455 451949.195 0, 86663.519 451953.994 0, 86666.618 451953.953 0, 86666.64999999999 451956.353 0, 86671.94 451960.337 0, 86675.47 451956.235 0, 86675.87 451956.23 0))"
pand.4737999,518100001677095,2019,Bouw gestart,"industriefunctie, woonfunctie",28,168,13,"POLYGON Z ((81271.91099999999 453249.263 0, 81262.374 453232.939 0, 81252.72 453238.416 0, 81262.402 453254.989 0, 81271.91099999999 453249.263 0))"
pand.4738093,518100001736916,2015,Bouw gestart,bijeenkomstfunctie,1105,1105,1,"POLYGON Z ((81294.77800000001 453151.675 0, 81292.942 453150.045 0, 81294.636 453148.138 0, 81279.564 453134.753 0, 81277.86199999999 453136.733 0, 81275.89999999999 453135.228 0, 81264.409 453148.595 0, 81283.21000000001 453165.131 0, 81294.77800000001 453151.675 0))"
pand.10132666,1783100000711078,2018,Bouw gestart,woonfunctie,121,121,1,"POLYGON Z ((72799.86599999999 450564.809 0, 72798.518 450567.865 0, 72802.577 450569.654 0, 72803.705 450567.031 0, 72807.118 450568.536 0, 72811.428 450558.759 0, 72806.451 450556.565 0, 72804.151 450561.78 0, 72802.77899999999 450561.175 0, 72800.96400000001 450565.293 0, 72799.86599999999 450564.809 0))"
pand.10132707,1783100000714308,2018,Bouw gestart,"bijeenkomstfunctie, industriefunctie, kantoorfunctie",5819,5819,1,"POLYGON Z ((72394.378 449271.819 0, 72406.48 449284.2 0, 72402.769 449287.895 0, 72462.40700000001 449352.041 0, 72459.303 449354.676 0, 72495.758 449394.024 0, 72503.289 449387.249 0, 72522.202 449407.724 0, 72539.75599999999 449391.51 0, 72406.40700000001 449247.56 0, 72398.605 449254.294 0, 72400.355 449256.217 0, 72391.33500000001 449264.623 0, 72396.30499999999 449270.038 0, 72394.378 449271.819 0))"
pand.10132708,1783100000714388,2019,Bouw gestart,woonfunctie,188,188,1,"POLYGON Z ((72896.001 450577.79 0, 72895.67999999999 450577.645 0, 72893.031 450584.88 0, 72893.33100000001 450584.991 0, 72893.484 450584.578 0, 72894.21000000001 450584.848 0, 72893.417 450586.986 0, 72897.621 450588.569 0, 72898.401 450586.473 0, 72902.399 450587.884 0, 72901.925 450589.163 0, 72905.647 450590.543 0, 72908.111 450583.961 0, 72905.02899999999 450582.84 0, 72905.54399999999 450581.328 0, 72905.24400000001 450581.217 0, 72905.091 450581.629 0, 72895.88099999999 450578.215 0, 72896.001 450577.79 0))"
pand.10132709,1783100000714774,2019,Bouw gestart,woonfunctie,206,206,1,"POLYGON Z ((72854.914 450536.248 0, 72863.519 450541.562 0, 72861.77800000001 450547.567 0, 72862.43700000001 450547.768 0, 72861.17200000001 450552.245 0, 72867.861 450554.309 0, 72871.51700000001 450542.46 0, 72866.29399999999 450540.848 0, 72868.311 450537.574 0, 72858.00900000001 450531.225 0, 72854.914 450536.248 0))"
pand.10132711,1783100000715230,2019,Bouw gestart,woonfunctie,89,157,17,"POLYGON Z ((70676.321 448706.295 0, 70693.75599999999 448720.305 0, 70702.23 448709.59 0, 70699.87 448707.724 0, 70706.333 448699.359 0, 70708.80499999999 448701.276 0, 70710.675 448703.817 0, 70715.27 448698.006 0, 70712.88400000001 448696.119 0, 70717.49000000001 448690.296 0, 70706.552 448681.645 0, 70706.211 448682.076 0, 70704.658 448680.848 0, 70704.999 448680.417 0, 70700.43399999999 448676.806 0, 70696.553 448681.706 0, 70696.95299999999 448682.087 0, 70688.98299999999 448692.165 0, 70688.55100000001 448691.824 0, 70680.363 448702.177 0, 70679.932 448701.836 0, 70676.321 448706.295 0))"
pand.10132712,1783100000715250,2019,Bouw gestart,woonfunctie,89,157,17,"POLYGON Z ((70683.81600000001 448726.164 0, 70669.417 448709.786 0, 70664.217 448713.833 0, 70664.55499999999 448714.267 0, 70654.374 448722.189 0, 70654.037 448721.755 0, 70643.61900000001 448729.862 0, 70642.40300000001 448728.299 0, 70637.905 448731.8 0, 70639.67 448734.101 0, 70637.516 448735.778 0, 70642.482 448742.404 0, 70644.755 448740.635 0, 70652.47900000001 448750.527 0, 70657.90399999999 448746.305 0, 70659.77099999999 448748.704 0, 70665.75199999999 448743.941 0, 70663.09299999999 448742.267 0, 70661.245 448739.892 0, 70669.611 448733.382 0, 70671.47100000001 448735.773 0, 70683.81600000001 448726.164 0))"
pand.4741403,518100001754238,2017,Bouw gestart,"bijeenkomstfunctie, overige gebruiksfunctie, woonfunctie",94,1807,63,"POLYGON Z ((75324.375 453055.337 0, 75306.899 453042.622 0, 75310.446 453037.746 0, 75297.572 453028.38 0, 75296.202 453030.262 0, 75274.03200000001 453014.132 0, 75275.50199999999 453012.111 0, 75260.59600000001 453000.835 0, 75233.24400000001 453037.771 0, 75250.45 453050.289 0, 75258.64599999999 453039.024 0, 75273.329 453049.707 0, 75264.969 453061.197 0, 75281.342 453073.11 0, 75282.83199999999 453071.063 0, 75318.05899999999 453096.693 0, 75334.42200000001 453108.96 0, 75344.429 453095.613 0, 75327.875 453083.203 0, 75329.625 453080.797 0, 75327.776 453079.452 0, 75338.071 453065.302 0, 75324.375 453055.337 0), (75281.636 453033.138 0, 75267.462 453022.572 0, 75272.166 453016.429 0, 75286.25900000001 453026.935 0, 75281.636 453033.138 0))"
pand.4741472,518100001754313,2017,Bouw gestart,"bijeenkomstfunctie, industriefunctie, kantoorfunctie, onderwijsfunctie, winkelfunctie",154,25095,10,"POLYGON Z ((81797.508 454888.073 0, 81752.963 454854.954 0, 81703.531 454817.116 0, 81703.344 454817.368 0, 81660.07799999999 454875.721 0, 81716.068 454918.479 0, 81758.738 454951.064 0, 81803.33500000001 454892.664 0, 81797.508 454888.073 0))"
pand.4741511,518100001754355,2017,Bouw gestart,"bijeenkomstfunctie, overige gebruiksfunctie, winkelfunctie, woonfunctie",21,1087,51,"POLYGON Z ((78084.511 452643.347 0, 78034.79300000001 452607.636 0, 78027.276 452645.647 0, 78063.95699999999 452671.843 0, 78084.511 452643.347 0))"
pand.4741512,518100001754356,2017,Bouw gestart,"bijeenkomstfunctie, kantoorfunctie, overige gebruiksfunctie, winkelfunctie, woonfunctie",10,23338,437,"POLYGON Z ((77978.68399999999 452790.109 0, 78046.08500000001 452696.611 0, 78005.34 452667.238 0, 77837.71400000001 452662.76 0, 77978.68399999999 452790.109 0))"
pand.4741513,518100001754357,2017,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((78046.769 452596.568 0, 78047.883 452590.997 0, 78038.455 452589.161 0, 78037.36 452594.685 0, 78046.769 452596.568 0))"
pand.4741514,518100001754358,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78047.883 452590.997 0, 78048.932 452585.756 0, 78039.50900000001 452583.845 0, 78038.455 452589.161 0, 78047.883 452590.997 0))"
pand.4741515,518100001754359,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78048.932 452585.756 0, 78049.997 452580.429 0, 78040.545 452578.621 0, 78039.50900000001 452583.845 0, 78048.932 452585.756 0))"
pand.4741516,518100001754360,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78049.997 452580.429 0, 78051.058 452575.128 0, 78041.59600000001 452573.317 0, 78040.545 452578.621 0, 78049.997 452580.429 0))"
pand.4741517,518100001754361,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78051.058 452575.128 0, 78052.11500000001 452569.842 0, 78042.647 452568.014 0, 78041.59600000001 452573.317 0, 78051.058 452575.128 0))"
pand.4741518,518100001754362,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78052.11500000001 452569.842 0, 78053.19500000001 452564.445 0, 78043.71000000001 452562.65 0, 78042.647 452568.014 0, 78052.11500000001 452569.842 0))"
pand.4741519,518100001754363,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78053.19500000001 452564.445 0, 78054.247 452559.186 0, 78044.75900000001 452557.361 0, 78043.71000000001 452562.65 0, 78053.19500000001 452564.445 0))"
pand.4741520,518100001754364,2017,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((78055.337 452553.741 0, 78045.853 452551.844 0, 78044.75900000001 452557.361 0, 78054.247 452559.186 0, 78055.337 452553.741 0))"
pand.4741521,518100001754365,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78057.636 452605.954 0, 78063.136 452598.29 0, 78058.39599999999 452594.924 0, 78052.86599999999 452602.566 0, 78057.636 452605.954 0))"
pand.4741522,518100001754366,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78062.016 452609.065 0, 78067.518 452601.402 0, 78063.136 452598.29 0, 78057.636 452605.954 0, 78062.016 452609.065 0))"
pand.4741523,518100001754367,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78066.38 452612.164 0, 78071.84699999999 452604.478 0, 78067.518 452601.402 0, 78062.016 452609.065 0, 78066.38 452612.164 0))"
pand.4741524,518100001754368,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78070.728 452615.252 0, 78076.217 452607.581 0, 78071.84699999999 452604.478 0, 78066.38 452612.164 0, 78070.728 452615.252 0))"
pand.4741525,518100001754369,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78075.40399999999 452618.573 0, 78080.86599999999 452610.882 0, 78076.217 452607.581 0, 78070.728 452615.252 0, 78075.40399999999 452618.573 0))"
pand.4741532,518100001754375,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78077 452541.351 0, 78082.781 452533.405 0, 78078.41899999999 452530.278 0, 78072.717 452538.281 0, 78077 452541.351 0))"
pand.4741538,518100001754381,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78071.08900000001 452577.615 0, 78076.764 452569.755 0, 78072.193 452566.476 0, 78066.542 452574.352 0, 78071.08900000001 452577.615 0))"
pand.4741539,518100001754382,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78075.651 452580.888 0, 78081.292 452573.004 0, 78076.764 452569.755 0, 78071.08900000001 452577.615 0, 78075.651 452580.888 0))"
pand.4741540,518100001754383,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78079.997 452584.007 0, 78085.62699999999 452576.115 0, 78081.292 452573.004 0, 78075.651 452580.888 0, 78079.997 452584.007 0))"
pand.4741541,518100001754384,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78084.33 452587.116 0, 78089.943 452579.212 0, 78085.62699999999 452576.115 0, 78079.997 452584.007 0, 78084.33 452587.116 0))"
pand.4741542,518100001754385,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78088.649 452590.215 0, 78094.283 452582.326 0, 78089.943 452579.212 0, 78084.33 452587.116 0, 78088.649 452590.215 0))"
pand.4741543,518100001754386,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78093.329 452593.573 0, 78099.019 452585.724 0, 78094.283 452582.326 0, 78088.649 452590.215 0, 78093.329 452593.573 0))"
pand.4741554,518100001754398,2017,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((78060.493 452527.677 0, 78061.588 452522.15 0, 78052.103 452520.312 0, 78051.015 452525.798 0, 78060.493 452527.677 0))"
pand.4741555,518100001754399,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78061.588 452522.15 0, 78062.64999999999 452516.793 0, 78053.173 452514.915 0, 78052.103 452520.312 0, 78061.588 452522.15 0))"
pand.4741556,518100001754400,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78062.64999999999 452516.793 0, 78063.701 452511.495 0, 78054.213 452509.67 0, 78053.173 452514.915 0, 78062.64999999999 452516.793 0))"
pand.4741557,518100001754401,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78063.701 452511.495 0, 78064.754 452506.183 0, 78055.296 452504.206 0, 78054.213 452509.67 0, 78063.701 452511.495 0))"
pand.4741558,518100001754402,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78064.754 452506.183 0, 78065.798 452500.914 0, 78056.33 452498.99 0, 78055.296 452504.206 0, 78064.754 452506.183 0))"
pand.4741559,518100001754403,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78065.798 452500.914 0, 78066.874 452495.487 0, 78057.391 452493.634 0, 78056.33 452498.99 0, 78065.798 452500.914 0))"
pand.4741560,518100001754404,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78066.874 452495.487 0, 78067.909 452490.266 0, 78058.42999999999 452488.397 0, 78057.391 452493.634 0, 78066.874 452495.487 0))"
pand.4741561,518100001754405,2017,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((78067.909 452490.266 0, 78069 452484.76 0, 78059.523 452482.881 0, 78058.42999999999 452488.397 0, 78067.909 452490.266 0))"
pand.4741562,518100001754406,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78072.717 452538.281 0, 78078.41899999999 452530.278 0, 78073.85400000001 452527.006 0, 78068.129 452534.992 0, 78072.717 452538.281 0))"
pand.4741563,518100001754407,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78081.556 452544.617 0, 78087.296 452536.641 0, 78082.781 452533.405 0, 78077 452541.351 0, 78081.556 452544.617 0))"
pand.4741564,518100001754408,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78085.933 452547.754 0, 78091.686 452539.789 0, 78087.296 452536.641 0, 78081.556 452544.617 0, 78085.933 452547.754 0))"
pand.4741565,518100001754409,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78090.287 452550.876 0, 78096.00199999999 452542.882 0, 78091.686 452539.789 0, 78085.933 452547.754 0, 78090.287 452550.876 0))"
pand.4741566,518100001754410,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78094.77499999999 452554.092 0, 78100.52899999999 452546.127 0, 78096.00199999999 452542.882 0, 78090.287 452550.876 0, 78094.77499999999 452554.092 0))"
pand.4741567,518100001754411,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78099.15399999999 452557.232 0, 78104.87300000001 452549.241 0, 78100.52899999999 452546.127 0, 78094.77499999999 452554.092 0, 78099.15399999999 452557.232 0))"
pand.4741568,518100001754412,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78103.507 452560.352 0, 78109.25 452552.379 0, 78104.87300000001 452549.241 0, 78099.15399999999 452557.232 0, 78103.507 452560.352 0))"
pand.4741569,518100001754413,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78107.84600000001 452563.462 0, 78113.571 452555.476 0, 78109.25 452552.379 0, 78103.507 452560.352 0, 78107.84600000001 452563.462 0))"
pand.4741570,518100001754414,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78112.545 452566.83 0, 78118.269 452558.844 0, 78113.571 452555.476 0, 78107.84600000001 452563.462 0, 78112.545 452566.83 0))"
pand.4741571,518100001754415,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78086.497 452509.824 0, 78092.064 452502.108 0, 78087.537 452498.866 0, 78081.997 452506.6 0, 78086.497 452509.824 0))"
pand.4741573,518100001754416,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78090.855 452512.946 0, 78096.393 452505.21 0, 78092.064 452502.108 0, 78086.497 452509.824 0, 78090.855 452512.946 0))"
pand.4741574,518100001754417,2017,Bouw gestart,woonfunctie,123,123,1,"POLYGON Z ((78095.175 452516.041 0, 78100.693 452508.29 0, 78096.393 452505.21 0, 78090.855 452512.946 0, 78095.175 452516.041 0))"
pand.4741575,518100001754418,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78099.719 452519.296 0, 78105.284 452511.58 0, 78100.693 452508.29 0, 78095.175 452516.041 0, 78099.719 452519.296 0))"
pand.4741576,518100001754419,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78104.05 452522.399 0, 78109.60400000001 452514.674 0, 78105.284 452511.58 0, 78099.719 452519.296 0, 78104.05 452522.399 0))"
pand.4741577,518100001754420,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78108.378 452525.5 0, 78113.95600000001 452517.792 0, 78109.60400000001 452514.674 0, 78104.05 452522.399 0, 78108.378 452525.5 0))"
pand.4741578,518100001754421,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78112.87699999999 452528.723 0, 78118.47500000001 452521.029 0, 78113.95600000001 452517.792 0, 78108.378 452525.5 0, 78112.87699999999 452528.723 0))"
pand.4741579,518100001754422,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78117.25900000001 452531.862 0, 78122.80899999999 452524.134 0, 78118.47500000001 452521.029 0, 78112.87699999999 452528.723 0, 78117.25900000001 452531.862 0))"
pand.4741580,518100001754423,2017,Bouw gestart,woonfunctie,123,123,1,"POLYGON Z ((78121.694 452535.039 0, 78127.181 452527.266 0, 78122.80899999999 452524.134 0, 78117.25900000001 452531.862 0, 78121.694 452535.039 0))"
pand.4741581,518100001754424,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78125.936 452538.079 0, 78131.489 452530.353 0, 78127.181 452527.266 0, 78121.694 452535.039 0, 78125.936 452538.079 0))"
pand.4741582,518100001754425,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78130.667 452541.467 0, 78136.19100000001 452533.721 0, 78131.489 452530.353 0, 78125.936 452538.079 0, 78130.667 452541.467 0))"
pand.4741583,518100001754426,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78110.88 452606.444 0, 78103.019 452600.769 0, 78099.751 452605.333 0, 78107.61500000001 452611.013 0, 78110.88 452606.444 0))"
pand.4741612,518100001754456,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78098.27800000001 452624.08 0, 78090.424 452618.36 0, 78087.19 452622.878 0, 78095.113 452628.51 0, 78098.27800000001 452624.08 0))"
pand.4741613,518100001754470,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78142.227 452562.574 0, 78134.356 452556.998 0, 78131.255 452561.33 0, 78139.14200000001 452566.892 0, 78142.227 452562.574 0))"
pand.4741614,518100001754457,2017,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((78095.113 452628.51 0, 78087.19 452622.878 0, 78083.93700000001 452627.421 0, 78091.845 452633.083 0, 78095.113 452628.51 0))"
pand.4741615,518100001754458,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78101.414 452619.691 0, 78093.52800000001 452614.025 0, 78090.424 452618.36 0, 78098.27800000001 452624.08 0, 78101.414 452619.691 0))"
pand.4741616,518100001754459,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78104.52800000001 452615.333 0, 78096.64999999999 452609.665 0, 78093.52800000001 452614.025 0, 78101.414 452619.691 0, 78104.52800000001 452615.333 0))"
pand.4741617,518100001754460,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78107.61500000001 452611.013 0, 78099.751 452605.333 0, 78096.64999999999 452609.665 0, 78104.52800000001 452615.333 0, 78107.61500000001 452611.013 0))"
pand.4741618,518100001754461,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78113.982 452602.103 0, 78106.117 452596.442 0, 78103.019 452600.769 0, 78110.88 452606.444 0, 78113.982 452602.103 0))"
pand.4741619,518100001754462,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78117.092 452597.75 0, 78109.211 452592.119 0, 78106.117 452596.442 0, 78113.982 452602.103 0, 78117.092 452597.75 0))"
pand.4741620,518100001754463,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78117.092 452597.75 0, 78120.201 452593.399 0, 78112.322 452587.775 0, 78109.211 452592.119 0, 78117.092 452597.75 0))"
pand.4741621,518100001754464,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78123.416 452588.9 0, 78115.58100000001 452583.222 0, 78112.322 452587.775 0, 78120.201 452593.399 0, 78123.416 452588.9 0))"
pand.4741622,518100001754465,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78126.572 452584.483 0, 78118.662 452578.919 0, 78115.58100000001 452583.222 0, 78123.416 452588.9 0, 78126.572 452584.483 0))"
pand.4741623,518100001754466,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78126.572 452584.483 0, 78129.643 452580.186 0, 78121.789 452574.551 0, 78118.662 452578.919 0, 78126.572 452584.483 0))"
pand.4741624,518100001754467,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78132.936 452575.578 0, 78125.05100000001 452569.995 0, 78121.789 452574.551 0, 78129.643 452580.186 0, 78132.936 452575.578 0))"
pand.4741625,518100001754468,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78132.936 452575.578 0, 78136.046 452571.225 0, 78128.14200000001 452565.678 0, 78125.05100000001 452569.995 0, 78132.936 452575.578 0))"
pand.4741626,518100001754469,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78136.046 452571.225 0, 78139.14200000001 452566.892 0, 78131.255 452561.33 0, 78128.14200000001 452565.678 0, 78136.046 452571.225 0))"
pand.4741627,518100001754471,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78145.442 452558.076 0, 78137.58100000001 452552.494 0, 78134.356 452556.998 0, 78142.227 452562.574 0, 78145.442 452558.076 0))"
pand.4741628,518100001754472,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78148.523 452553.763 0, 78140.71799999999 452548.112 0, 78137.58100000001 452552.494 0, 78145.442 452558.076 0, 78148.523 452553.763 0))"
pand.4741629,518100001754473,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78151.641 452549.4 0, 78143.808 452543.795 0, 78140.71799999999 452548.112 0, 78148.523 452553.763 0, 78151.641 452549.4 0))"
pand.4741630,518100001754474,2017,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((78151.641 452549.4 0, 78154.901 452544.837 0, 78147.094 452539.206 0, 78143.808 452543.795 0, 78151.641 452549.4 0))"
pand.4741649,518100001754493,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78225.514 452446.156 0, 78217.751 452440.591 0, 78214.656 452444.93 0, 78222.43700000001 452450.47 0, 78225.514 452446.156 0))"
pand.4741651,518100001754495,2017,Bouw gestart,woonfunctie,127,127,1,"POLYGON Z ((78191.121 452494.374 0, 78183.371 452488.79 0, 78180.133 452493.33 0, 78187.912 452498.872 0, 78191.121 452494.374 0))"
pand.4741652,518100001754496,2017,Bouw gestart,woonfunctie,120,120,1,"POLYGON Z ((78105.43399999999 452457.461 0, 78111.092 452449.533 0, 78106.575 452446.297 0, 78100.932 452454.235 0, 78105.43399999999 452457.461 0))"
pand.4741653,518100001754497,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78109.792 452460.582 0, 78115.443 452452.65 0, 78111.092 452449.533 0, 78105.43399999999 452457.461 0, 78109.792 452460.582 0))"
pand.4741655,518100001754498,2017,Bouw gestart,woonfunctie,123,123,1,"POLYGON Z ((78114.344 452463.843 0, 78119.99000000001 452455.907 0, 78115.443 452452.65 0, 78109.792 452460.582 0, 78114.344 452463.843 0))"
pand.4741656,518100001754499,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78118.63400000001 452466.916 0, 78124.37699999999 452459.05 0, 78119.99000000001 452455.907 0, 78114.344 452463.843 0, 78118.63400000001 452466.916 0))"
pand.4741657,518100001754500,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78123.038 452470.071 0, 78128.67600000001 452462.129 0, 78124.37699999999 452459.05 0, 78118.63400000001 452466.916 0, 78123.038 452470.071 0))"
pand.4741658,518100001754501,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78127.38400000001 452473.184 0, 78133.042 452465.257 0, 78128.67600000001 452462.129 0, 78123.038 452470.071 0, 78127.38400000001 452473.184 0))"
pand.4741659,518100001754502,2017,Bouw gestart,woonfunctie,117,117,1,"POLYGON Z ((78131.883 452476.407 0, 78137.54700000001 452468.484 0, 78133.042 452465.257 0, 78127.38400000001 452473.184 0, 78131.883 452476.407 0))"
